TRIP_SET,TRIP,SET_NO,TRIP_ID,BOARD_DATE,LATITUDE,LONGITUDE,year,month,Code6600.wgt,Code6600.no,STATION,BOTTOM_TEMPERATURE,DEPTH
S05112015.2,S05112015,2,100045755,2015-11-04 23:00,43.703,-59.21033,2015,11,0,0,918,8.056222628,181
S05112015.3,S05112015,3,100045755,2015-11-04 23:00,43.77617,-59.0875,2015,11,0,0,955,6.850996124,187
S05112015.4,S05112015,4,100045755,2015-11-04 23:00,43.85417,-59.13833,2015,11,57.22350396,286.1175198,629,4.705878505,90
S05112015.5,S05112015,5,100045755,2015-11-04 23:00,43.91433,-59.113,2015,11,145.4005562,581.6022249,954,4.605608929,88
S05112015.6,S05112015,6,100045755,2015-11-04 23:00,44.0905,-59.2515,2015,11,0,0,953,4.688694783,92
S05112015.7,S05112015,7,100045755,2015-11-04 23:00,44.1065,-59.354,2015,11,369.5738896,1343.905053,950,4.523600847,88
S05112016.1,S05112016,1,100048149,2016-11-04 23:00,44.95917,-60.2485,2016,11,31.90260132,319.0260132,116,3.690935294,183
S05112016.3,S05112016,3,100048149,2016-11-04 23:00,44.87883,-60.192,2016,11,0,0,118,3.968685345,253
S05112016.4,S05112016,4,100048149,2016-11-04 23:00,44.90983,-60.13533,2016,11,0,0,117,3.786444444,135
S05112016.5,S05112016,5,100048149,2016-11-04 23:00,44.94567,-59.97367,2016,11,0,0,70,3.837938136,192
S05112016.6,S05112016,6,100048149,2016-11-04 23:00,45.036,-60.01567,2016,11,0,0,71,3.562912069,145
S05112016.7,S05112016,7,100048149,2016-11-04 23:00,45.10917,-59.89683,2016,11,0,0,72,3.736160714,141
S05112016.8,S05112016,8,100048149,2016-11-04 23:00,45.08267,-59.7135,2016,11,0,0,67,3.023856364,115
S05112016.9,S05112016,9,100048149,2016-11-04 23:00,45.0385,-59.60383,2016,11,0,0,66,3.281828448,134
S05122009.1,S05122009,1,100029137,2009-12-04 23:00,45.27167,-60.074,2009,12,0,0,83,2.763909774,152
S05122009.10,S05122009,10,100029137,2009-12-04 23:00,45.01433,-59.2135,2009,12,0,0,57,3.397887324,93
S05122009.11,S05122009,11,100029137,2009-12-04 23:00,45.0315,-58.902,2009,12,0,0,62,2.660629921,119
S05122009.2,S05122009,2,100029137,2009-12-04 23:00,45.21117,-59.94417,2009,12,38.23760598,382.3760598,73,2.890384615,192
S05122009.3,S05122009,3,100029137,2009-12-04 23:00,45.03917,-60.017,2009,12,0,0,71,2.822627737,143
S05122009.4,S05122009,4,100029137,2009-12-04 23:00,45.109,-59.89533,2009,12,0,0,72,3.0528,141
S05122009.5,S05122009,5,100029137,2009-12-04 23:00,45.08317,-59.715,2009,12,0,0,67,3.08962963,115
S05122009.6,S05122009,6,100029137,2009-12-04 23:00,45.04033,-59.60433,2009,12,0,0,66,3.424817518,141
S05122009.7,S05122009,7,100029137,2009-12-04 23:00,44.97933,-59.63533,2009,12,71.73236669,956.4315559,68,3.819708029,168
S05122009.8,S05122009,8,100029137,2009-12-04 23:00,44.9845,-59.42783,2009,12,0,0,65,3.219148936,190
S05122009.9,S05122009,9,100029137,2009-12-04 23:00,45.0665,-59.35183,2009,12,0,0,56,3.036054422,163
S05122014.1,S05122014,1,100044523,2014-12-04 23:00,44.766,-59.5945,2014,12,0,0,338,4.721266667,210
S05122014.10,S05122014,10,100044523,2014-12-04 23:00,44.40333,-59.129,2014,12,936.078052,3466.955748,351,6.037967257,119
S05122014.11,S05122014,11,100044523,2014-12-04 23:00,44.35317,-58.86667,2014,12,338.3184143,1127.728048,814,5.148405607,77
S05122014.2,S05122014,2,100044523,2014-12-04 23:00,44.6835,-59.66483,2014,12,51.03111166,255.1555583,336,4.962635385,201
S05122014.3,S05122014,3,100044523,2014-12-04 23:00,44.63283,-59.674,2014,12,2236.037679,3797.045116,339,5.029429508,185
S05122014.4,S05122014,4,100044523,2014-12-04 23:00,44.59167,-59.75117,2014,12,166.3448393,665.3793574,337,6.197039316,82
S05122014.5,S05122014,5,100044523,2014-12-04 23:00,44.38617,-59.71017,2014,12,0,0,300,7.796671795,150
S05122014.6,S05122014,6,100044523,2014-12-04 23:00,44.44967,-59.52067,2014,12,73.57717689,367.8858845,340,5.574732759,73
S05122014.7,S05122014,7,100044523,2014-12-04 23:00,44.36317,-59.44383,2014,12,0,0,343,7.944935294,194
S05122014.8,S05122014,8,100044523,2014-12-04 23:00,44.41317,-59.32283,2014,12,0,0,347,8.082896429,161
S05122018.1,S05122018,1,100052432,2018-12-04 23:00,44.40017,-60.7765,2018,12,0,0,144,4.13348785,68
S05122018.2,S05122018,2,100052432,2018-12-04 23:00,44.45567,-60.86617,2018,12,0,0,143,4.205318966,79
S05122018.3,S05122018,3,100052432,2018-12-04 23:00,44.52683,-60.81067,2018,12,0,0,142,5.115266964,64
S05122018.4,S05122018,4,100052432,2018-12-04 23:00,44.66033,-60.94583,2018,12,0,0,141,4.567365833,157
S05122018.5,S05122018,5,100052432,2018-12-04 23:00,44.79167,-61.02667,2018,12,0,0,156,3.21,187
S05122018.6,S05122018,6,100052432,2018-12-04 23:00,44.80917,-60.91967,2018,12,10929.13376,130767.8013,155,3.461266667,254
S05122018.7,S05122018,7,100052432,2018-12-04 23:00,44.86917,-60.86,2018,12,185.5750118,2319.687648,154,3.299345631,183
S05122019.1,S05122019,1,100055650,2019-12-04 23:00,45.03733,-60.87933,2019,12,0,0,104,4.806471681,187
S05122019.10,S05122019,10,100055650,2019-12-04 23:00,44.91,-60.1355,2019,12,0,0,117,3.232981416,135
S05122019.11,S05122019,11,100055650,2019-12-04 23:00,44.94483,-59.97283,2019,12,0,0,70,3.397228814,192
S05122019.2,S05122019,2,100055650,2019-12-04 23:00,44.94867,-60.76783,2019,12,28.70958765,574.1917531,153,4.886138136,218
S05122019.3,S05122019,3,100055650,2019-12-04 23:00,44.8065,-60.74,2019,12,0,0,152,4.943071818,247
S05122019.4,S05122019,4,100055650,2019-12-04 23:00,44.76983,-60.51967,2019,12,3522.206625,7795.047448,149,3.920392727,134
S05122019.5,S05122019,5,100055650,2019-12-04 23:00,44.911,-60.59567,2019,12,0,0,151,4.608835455,238
S05122019.6,S05122019,6,100055650,2019-12-04 23:00,44.907,-60.43083,2019,12,0,0,150,4.147777273,247
S05122019.7,S05122019,7,100055650,2019-12-04 23:00,44.95567,-60.24183,2019,12,0,0,116,3.126411818,198
S05122019.8,S05122019,8,100055650,2019-12-04 23:00,44.8805,-60.19067,2019,12,0,0,118,3.082012712,253
S05122019.9,S05122019,9,100055650,2019-12-04 23:00,44.72617,-60.17967,2019,12,0,0,120,3.800163478,205
S06092002.1,S06092002,1,100017992,2002-09-05 23:00,45.2233,-60.7426,2002,9,NA,0,NA,3,161.04
S06092002.10,S06092002,10,100017992,2002-09-05 23:00,44.8041,-60.7361,2002,9,NA,1823.211039,NA,5,250.71
S06092002.2,S06092002,2,100017992,2002-09-05 23:00,45.1888,-60.8813,2002,9,NA,0,NA,3,115.29
S06092002.3,S06092002,3,100017992,2002-09-05 23:00,45.0771,-61.0256,2002,9,NA,0,NA,3,153.72
S06092002.4,S06092002,4,100017992,2002-09-05 23:00,44.9778,-61.1183,2002,9,NA,0,NA,5,179.34
S06092002.5,S06092002,5,100017992,2002-09-05 23:00,44.8908,-61.2816,2002,9,NA,261.3518161,NA,4.884955752,168.36
S06092002.6,S06092002,6,100017992,2002-09-05 23:00,44.8303,-61.2466,2002,9,NA,410.5090312,NA,5.855855856,153.72
S06092002.7,S06092002,7,100017992,2002-09-05 23:00,44.7905,-61.0255,2002,9,NA,0,NA,4.532110092,172.02
S06092002.8,S06092002,8,100017992,2002-09-05 23:00,44.8155,-60.9305,2002,9,NA,0,NA,5,261.69
S06092002.9,S06092002,9,100017992,2002-09-05 23:00,44.8816,-60.8568,2002,9,NA,0,NA,5,184.83
S06092007.1,S06092007,1,100024337,2007-09-05 23:00,44.59367,-62.43483,2007,9,0,0,532,4.6688,130
S06092007.10,S06092007,10,100024337,2007-09-05 23:00,44.37217,-63.597,2007,9,0,0,267,2.4344,93
S06092007.11,S06092007,11,100024337,2007-09-05 23:00,44.36867,-63.757,2007,9,15.12429013,151.2429013,268,2.905806452,86
S06092007.2,S06092007,2,100024337,2007-09-05 23:00,44.68217,-62.53483,2007,9,0,0,235,2.094244604,88
S06092007.3,S06092007,3,100024337,2007-09-05 23:00,44.54067,-62.63433,2007,9,19.58595933,391.7191866,236,4.524390244,132
S06092007.4,S06092007,4,100024337,2007-09-05 23:00,44.56883,-62.72817,2007,9,0,0,531,2.55,108
S06092007.5,S06092007,5,100024337,2007-09-05 23:00,44.519,-62.69833,2007,9,0,0,240,5.286178862,124
S06092007.6,S06092007,6,100024337,2007-09-05 23:00,44.51217,-62.84417,2007,9,0,0,244,3.152205882,115
S06092007.8,S06092007,8,100024337,2007-09-05 23:00,44.48717,-63.31867,2007,9,0,0,261,2.123770492,93
S06092007.9,S06092007,9,100024337,2007-09-05 23:00,44.3875,-63.4675,2007,9,0,0,266,2.667768595,108
S06092008.10,S06092008,10,100025899,2008-09-05 23:00,44.37217,-63.598,2008,9,0,0,267,2.58,92
S06092008.2,S06092008,2,100025899,2008-09-05 23:00,43.86967,-64.46533,2008,9,0,0,831,2.616296296,115
S06092008.3,S06092008,3,100025899,2008-09-05 23:00,43.97767,-64.26967,2008,9,0,0,623,2.466428571,121
S06092008.4,S06092008,4,100025899,2008-09-05 23:00,44.05717,-64.19083,2008,9,20.89361059,208.9361059,278,2.37593985,110
S06092008.5,S06092008,5,100025899,2008-09-05 23:00,44.1335,-64.04267,2008,9,0,0,277,2.155284553,110
S06092008.6,S06092008,6,100025899,2008-09-05 23:00,44.19517,-64.0145,2008,9,0,0,272,2.336507937,110
S06092008.7,S06092008,7,100025899,2008-09-05 23:00,44.334,-63.92917,2008,9,0,0,528,3.15,86
S06092008.8,S06092008,8,100025899,2008-09-05 23:00,44.39183,-63.84917,2008,9,0,0,701,3.29047619,77
S06092008.9,S06092008,9,100025899,2008-09-05 23:00,44.369,-63.758,2008,9,46.52204913,465.2204913,268,2.996858639,86
S06092009.2,S06092009,2,100028841,2009-09-05 23:00,47.035,-60.05583,2009,9,0,0,163,5.4,223
S06092009.4,S06092009,4,100028841,2009-09-05 23:00,46.972,-60.00683,2009,9,0,0,165,4.142537313,170
S06092010.1,S06092010,1,100032777,2010-09-05 23:00,46.40867,-60.15283,2010,9,0,0,1,4.0152,71
S06092013.1,S06092013,1,100041761,2013-09-05 23:00,46.43183,-59.55333,2013,9,0,0,22,3.011919167,123
S06092013.10,S06092013,10,100041761,2013-09-05 23:00,46.15,-58.98067,2013,9,0,0,511,2.860397521,121
S06092013.11,S06092013,11,100041761,2013-09-05 23:00,46.218,-58.89567,2013,9,0,0,205,5.508530827,210
S06092013.14,S06092013,14,100041761,2013-09-05 23:00,46.02833,-58.95417,2013,9,0,0,31,3.239330534,150
S06092013.2,S06092013,2,100041761,2013-09-05 23:00,46.38733,-59.54017,2013,9,0,0,24,3.028283333,117
S06092013.3,S06092013,3,100041761,2013-09-05 23:00,46.40167,-59.41817,2013,9,0,0,23,3.219897414,126
S06092013.4,S06092013,4,100041761,2013-09-05 23:00,46.353,-59.36333,2013,9,0,0,512,2.665660294,130
S06092013.5,S06092013,5,100041761,2013-09-05 23:00,46.38017,-59.25,2013,9,28.70712176,287.0712176,15,4.015245161,159
S06092013.6,S06092013,6,100041761,2013-09-05 23:00,46.31483,-59.18717,2013,9,0,0,611,3.481894309,146
S06092013.7,S06092013,7,100041761,2013-09-05 23:00,46.38883,-59.12767,2013,9,0,0,204,5.668595556,227
S06092013.9,S06092013,9,100041761,2013-09-05 23:00,46.26633,-59.079,2013,9,0,0,16,3.720080315,137
S06092015.10,S06092015,10,100045553,2015-09-05 23:00,46.97167,-60.0035,2015,9,0,0,165,5.392771233,174
S06092015.2,S06092015,2,100045553,2015-09-05 23:00,46.99567,-60.2605,2015,9,276.8144536,1006.598013,168,1.578837607,93
S06092015.3,S06092015,3,100045553,2015-09-05 23:00,47.0755,-60.36817,2015,9,0,0,167,4.356734021,157
S06092015.6,S06092015,6,100045553,2015-09-05 23:00,47.23817,-60.25567,2015,9,0,0,614,6.312685938,210
S06092015.7,S06092015,7,100045553,2015-09-05 23:00,47.29733,-60.16783,2015,9,0,0,333,6.088927273,285
S06092015.8,S06092015,8,100045553,2015-09-05 23:00,47.16783,-60.05283,2015,9,0,0,334,6.17118543,293
S06092015.9,S06092015,9,100045553,2015-09-05 23:00,47.03717,-60.057,2015,9,0,0,163,6.280284127,227
S06092016.1,S06092016,1,100047956,2016-09-05 23:00,46.91633,-60.35083,2016,9,0,0,169,1.887158772,62
S06092016.10,S06092016,10,100047956,2016-09-05 23:00,47.03717,-60.057,2016,9,0,0,163,6.614303226,227
S06092016.2,S06092016,2,100047956,2016-09-05 23:00,46.99683,-60.2605,2016,9,575.5351226,2192.514753,168,2.339945313,95
S06092016.3,S06092016,3,100047956,2016-09-05 23:00,47.075,-60.36517,2016,9,0,0,167,5.470562329,157
S06092016.6,S06092016,6,100047956,2016-09-05 23:00,47.24467,-60.25533,2016,9,0,0,614,7.253227481,212
S06092016.7,S06092016,7,100047956,2016-09-05 23:00,47.299,-60.16767,2016,9,0,0,333,6.939657343,285
S06092016.8,S06092016,8,100047956,2016-09-05 23:00,47.16517,-60.05183,2016,9,0,0,334,6.706729412,298
S06092019.1,S06092019,1,100055223,2019-09-05 23:00,46.54417,-59.62567,2019,9,0,0,11,1.078968224,88
S06092019.10,S06092019,10,100055223,2019-09-05 23:00,46.38883,-59.5455,2019,9,0,0,24,2.120958716,119
S06092019.11,S06092019,11,100055223,2019-09-05 23:00,46.412,-59.69783,2019,9,92.52474207,308.4158069,21,1.185998095,77
S06092019.12,S06092019,12,100055223,2019-09-05 23:00,46.3605,-59.7835,2019,9,0,0,704,1.603683486,66
S06092019.13,S06092019,13,100055223,2019-09-05 23:00,46.31633,-59.76233,2019,9,0,0,25,1.258239048,70
S06092019.5,S06092019,5,100055223,2019-09-05 23:00,46.37833,-59.25317,2019,9,0,0,15,4.224387037,157
S06092019.6,S06092019,6,100055223,2019-09-05 23:00,46.34633,-59.35783,2019,9,0,0,512,2.7574,134
S06092019.7,S06092019,7,100055223,2019-09-05 23:00,46.40083,-59.41817,2019,9,0,0,23,3.374590598,126
S06092019.8,S06092019,8,100055223,2019-09-05 23:00,46.473,-59.41533,2019,9,0,0,14,3.692285981,150
S06092019.9,S06092019,9,100055223,2019-09-05 23:00,46.43333,-59.55183,2019,9,0,0,22,3.01957963,124
S06102004.2,S06102004,2,100018549,2004-10-05 23:00,45.528,-60.3755,2004,10,NA,0,87,1.767319588,183
S06102004.3,S06102004,3,100018549,2004-10-05 23:00,45.447,-60.35367,2004,10,NA,304.0076765,86,1.807391304,165
S06102004.5,S06102004,5,100018549,2004-10-05 23:00,45.37083,-60.22467,2004,10,NA,259.3634367,85,1.737210884,179
S06102004.6,S06102004,6,100018549,2004-10-05 23:00,45.30967,-60.2375,2004,10,NA,227.1413823,84,1.726857143,161
S06102005.1,S06102005,1,100020556,2005-10-05 23:00,44.28083,-61.2515,2005,10,0,0,327,6.801492537,101
S06102005.10,S06102005,10,100020556,2005-10-05 23:00,44.57933,-60.29417,2005,10,0,0,147,3.439534884,82
S06102005.11,S06102005,11,100020556,2005-10-05 23:00,44.618,-60.50017,2005,10,0,0,148,10.3295858,29
S06102005.12,S06102005,12,100020556,2005-10-05 23:00,44.76883,-60.52033,2005,10,0,0,149,2.606870229,132
S06102005.13,S06102005,13,100020556,2005-10-05 23:00,44.816,-60.74267,2005,10,2935.18507,55714.16105,152,4.29030303,238
S06102005.14,S06102005,14,100020556,2005-10-05 23:00,44.8005,-60.9045,2005,10,2494.611262,40100.29319,155,4.917218543,251
S06102005.2,S06102005,2,100020556,2005-10-05 23:00,44.37183,-61.1775,2005,10,0,0,137,6.523333333,110
S06102005.3,S06102005,3,100020556,2005-10-05 23:00,44.42017,-61.04633,2005,10,0,0,138,5.906299213,97
S06102005.4,S06102005,4,100020556,2005-10-05 23:00,44.46333,-60.85933,2005,10,1036.993859,2439.98555,143,4.244444444,73
S06102005.5,S06102005,5,100020556,2005-10-05 23:00,44.53717,-60.809,2005,10,2924.33837,5646.998231,142,4.840310078,62
S06102005.6,S06102005,6,100020556,2005-10-05 23:00,44.42033,-60.7135,2005,10,64.35260199,214.5086733,144,3.384375,64
S06102005.8,S06102005,8,100020556,2005-10-05 23:00,44.46683,-60.53217,2005,10,0,0,145,7.489230769,38
S06102005.9,S06102005,9,100020556,2005-10-05 23:00,44.51767,-60.417,2005,10,0,0,146,10.66296296,37
S06102006.1,S06102006,1,100022337,2006-10-05 23:00,46.3125,-59.75683,2006,10,0,0,25,4.411811024,70
S06102006.10,S06102006,10,100022337,2006-10-05 23:00,45.73933,-58.78433,2006,10,0,0,37,4.816025641,262
S06102006.2,S06102006,2,100022337,2006-10-05 23:00,46.2615,-59.50483,2006,10,91.64247218,458.2123609,26,2.297619048,97
S06102006.3,S06102006,3,100022337,2006-10-05 23:00,46.29183,-59.333,2006,10,0,0,28,4.0472,121
S06102006.4,S06102006,4,100022337,2006-10-05 23:00,46.08733,-59.364,2006,10,864.9650367,2212.701257,29,4.133050847,60
S06102006.5,S06102006,5,100022337,2006-10-05 23:00,46.10583,-59.24917,2006,10,70.57975575,352.8987788,801,2.524647887,77
S06102006.6,S06102006,6,100022337,2006-10-05 23:00,46.12733,-59.14633,2006,10,0,0,18,2.402439024,97
S06102006.7,S06102006,7,100022337,2006-10-05 23:00,46.028,-58.954,2006,10,0,0,31,3.539552239,152
S06102006.8,S06102006,8,100022337,2006-10-05 23:00,45.95767,-58.83167,2006,10,0,0,34,4.184962406,161
S06102006.9,S06102006,9,100022337,2006-10-05 23:00,45.88217,-58.77567,2006,10,0,0,507,4.503649635,205
S06102007.1,S06102007,1,100024331,2007-10-05 23:00,45.59067,-60.19333,2007,10,0,0,88,2.0984,146
S06102007.2,S06102007,2,100024331,2007-10-05 23:00,45.57783,-60.07033,2007,10,20.78413818,207.8413818,89,2.167808219,179
S06102007.3,S06102007,3,100024331,2007-10-05 23:00,45.5005,-59.94917,2007,10,0,0,80,2.276296296,139
S06102007.4,S06102007,4,100024331,2007-10-05 23:00,45.36383,-59.93933,2007,10,0,0,81,2.091666667,152
S06102007.5,S06102007,5,100024331,2007-10-05 23:00,45.32833,-60.01067,2007,10,0,0,82,1.934108527,188
S06102007.6,S06102007,6,100024331,2007-10-05 23:00,45.36883,-60.22483,2007,10,38.34955567,383.4955567,85,1.79,194
S06102007.7,S06102007,7,100024331,2007-10-05 23:00,45.307,-60.23533,2007,10,0,0,84,1.676377953,143
S06102010.1,S06102010,1,100033000,2010-10-05 23:00,44.46933,-60.215,2010,10,0,0,602,3.848175182,154
S06102010.10,S06102010,10,100033000,2010-10-05 23:00,44.94533,-60.76667,2010,10,0,0,153,3.10625,216
S06102010.11,S06102010,11,100033000,2010-10-05 23:00,45.04433,-60.86067,2010,10,0,0,104,2.42189781,172
S06102010.13,S06102010,13,100033000,2010-10-05 23:00,45.07233,-60.99683,2010,10,67.71887136,1354.377427,101,2.238518519,179
S06102010.2,S06102010,2,100033000,2010-10-05 23:00,44.57767,-60.2965,2010,10,199.3640151,664.5467169,147,3.364492754,81
S06102010.3,S06102010,3,100033000,2010-10-05 23:00,44.64717,-60.32067,2010,10,0,0,603,2.672727273,199
S06102010.4,S06102010,4,100033000,2010-10-05 23:00,44.7335,-60.35017,2010,10,0,0,119,2.674647887,234
S06102010.5,S06102010,5,100033000,2010-10-05 23:00,44.76717,-60.5205,2010,10,1053.592686,4013.686423,149,2.610869565,137
S06102010.6,S06102010,6,100033000,2010-10-05 23:00,44.80867,-60.74133,2010,10,40.16950429,803.3900859,152,3.309589041,242
S06102010.7,S06102010,7,100033000,2010-10-05 23:00,44.80633,-60.91983,2010,10,282.2322176,4703.870293,155,3.540140845,256
S06102010.8,S06102010,8,100033000,2010-10-05 23:00,44.79317,-61.02783,2010,10,25.5702132,255.702132,156,2.887919463,179
S06102010.9,S06102010,9,100033000,2010-10-05 23:00,44.8685,-60.85867,2010,10,0,0,154,3.32481203,183
S06102012.1,S06102012,1,100038542,2012-10-05 23:00,43.4765,-61.084,2012,10,165.5085902,662.0343606,824,5.894094444,70
S06102012.10,S06102012,10,100038542,2012-10-05 23:00,43.47767,-60.40367,2012,10,0,0,934,10.63948933,117
S06102012.11,S06102012,11,100038542,2012-10-05 23:00,43.46567,-60.2405,2012,10,0,0,932,11.82065542,156
S06102012.12,S06102012,12,100038542,2012-10-05 23:00,43.51867,-60.11617,2012,10,0,0,929,11.15429189,163
S06102012.13,S06102012,13,100038542,2012-10-05 23:00,43.62333,-60.062,2012,10,1090.075793,4087.784225,928,4.433846479,92
S06102012.14,S06102012,14,100038542,2012-10-05 23:00,43.631,-59.90433,2012,10,3051.8301,13039.6377,925,6.055996739,102
S06102012.15,S06102012,15,100038542,2012-10-05 23:00,43.63167,-59.71867,2012,10,0,0,924,11.13806203,163
S06102012.2,S06102012,2,100038542,2012-10-05 23:00,43.40967,-61.02383,2012,10,94.17128423,313.9042808,724,6.339919444,82
S06102012.3,S06102012,3,100038542,2012-10-05 23:00,43.39967,-60.92117,2012,10,0,0,519,7.599112329,97
S06102012.4,S06102012,4,100038542,2012-10-05 23:00,43.48333,-60.8575,2012,10,78.30821411,261.0273804,822,5.643734286,70
S06102012.5,S06102012,5,100038542,2012-10-05 23:00,43.4605,-60.71567,2012,10,559.0253726,1973.030727,819,9.072221918,84
S06102012.6,S06102012,6,100038542,2012-10-05 23:00,43.43367,-60.5865,2012,10,0,0,518,11.05321081,121
S06102012.7,S06102012,7,100038542,2012-10-05 23:00,43.4885,-60.613,2012,10,0,0,818,9.146665152,81
S06102012.8,S06102012,8,100038542,2012-10-05 23:00,43.543,-60.51333,2012,10,332.5590109,1478.040049,817,6.323025352,70
S06102012.9,S06102012,9,100038542,2012-10-05 23:00,43.5345,-60.38583,2012,10,194.1406608,832.0314034,933,5.115983784,86
S06102014.1,S06102014,1,100044524,2014-10-05 23:00,45.43233,-57.96533,2014,10,0,0,387,5.696025,216
S06102014.10,S06102014,10,100044524,2014-10-05 23:00,45.45117,-58.39517,2014,10,0,0,384,4.605974783,174
S06102014.11,S06102014,11,100044524,2014-10-05 23:00,45.34633,-58.25083,2014,10,31.1367668,311.367668,385,4.428032456,167
S06102014.12,S06102014,12,100044524,2014-10-05 23:00,45.31567,-58.18583,2014,10,0,0,207,4.317268067,154
S06102014.2,S06102014,2,100044524,2014-10-05 23:00,45.48417,-58.14233,2014,10,0,0,386,2.334849138,106
S06102014.3,S06102014,3,100044524,2014-10-05 23:00,45.51283,-58.179,2014,10,0,0,390,2.375057759,88
S06102014.4,S06102014,4,100044524,2014-10-05 23:00,45.60183,-58.04517,2014,10,0,0,391,2.611003333,143
S06102014.6,S06102014,6,100044524,2014-10-05 23:00,45.762,-58.427,2014,10,0,0,393,4.099993333,154
S06102014.7,S06102014,7,100044524,2014-10-05 23:00,45.73483,-58.567,2014,10,0,0,392,3.126396581,132
S06102014.8,S06102014,8,100044524,2014-10-05 23:00,45.63383,-58.53717,2014,10,0,0,388,4.127465873,186
S06102015.1,S06102015,1,100045756,2015-10-05 23:00,45.56967,-59.34267,2015,10,0,0,48,3.2139064,134
S06102015.10,S06102015,10,100045756,2015-10-05 23:00,45.87633,-58.61233,2015,10,0,0,508,5.963900685,243
S06102015.11,S06102015,11,100045756,2015-10-05 23:00,45.88817,-58.52833,2015,10,0,0,371,5.915449219,209
S06102015.12,S06102015,12,100045756,2015-10-05 23:00,45.76167,-58.42733,2015,10,0,0,393,4.529145455,154
S06102015.2,S06102015,2,100045756,2015-10-05 23:00,45.5285,-59.25617,2015,10,0,0,46,2.968689831,137
S06102015.3,S06102015,3,100045756,2015-10-05 23:00,45.61267,-59.1245,2015,10,0,0,47,4.287251938,154
S06102015.4,S06102015,4,100045756,2015-10-05 23:00,45.59883,-58.8905,2015,10,0,0,38,5.290826277,214
S06102015.5,S06102015,5,100045756,2015-10-05 23:00,45.463,-58.84383,2015,10,0,0,41,2.351526724,75
S06102015.6,S06102015,6,100045756,2015-10-05 23:00,45.47217,-58.70417,2015,10,0,0,40,5.711684677,223
S06102015.7,S06102015,7,100045756,2015-10-05 23:00,45.58767,-58.766,2015,10,0,0,39,3.400841739,121
